Date,Open,High,Low,Close,Volume,Open_Interest,Year
2016-07-27,975.0,995.25,972.5,986.25,15435.0,59756.0,2016
2016-07-28,988.75,998.0,973.5,978.5,9140.0,60293.0,2016
2016-07-28,921.75,921.75,921.75,921.75,5.0,444.0,2016
2016-07-29,936.75,936.75,936.75,936.75,0.0,446.0,2016
2016-07-29,980.0,1005.75,969.0,1003.0,12190.0,60570.0,2016
2016-08-01,913.0,915.0,913.0,915.0,60.0,446.0,2016
2016-08-01,992.75,1000.25,958.75,962.0,12070.0,61166.0,2016
2016-08-02,913.75,913.75,913.75,913.75,54.0,454.0,2016
2016-08-02,960.75,968.25,944.25,954.25,14469.0,62610.0,2016
2016-08-03,954.25,967.0,951.25,955.5,14772.0,64257.0,2016
2016-08-03,917.75,917.75,917.75,917.75,1.0,499.0,2016
2016-08-04,923.0,923.0,918.0,918.0,21.0,499.0,2016
2016-08-04,955.0,967.25,951.25,957.0,5722.0,64943.0,2016
2016-08-05,921.0,927.5,921.0,927.5,21.0,518.0,2016
2016-08-05,957.0,979.25,957.0,974.5,7482.0,64835.0,2016
2016-08-08,979.0,988.5,970.75,984.75,8825.0,64836.0,2016
2016-08-08,935.5,937.5,931.25,932.0,10.0,538.0,2016
2016-08-09,982.25,998.25,977.75,986.75,11365.0,64952.0,2016
2016-08-09,931.75,931.75,931.75,931.75,0.0,540.0,2016
2016-08-10,986.75,996.0,972.75,982.0,13484.0,65557.0,2016
2016-08-10,930.5,930.5,930.5,930.5,1.0,540.0,2016
2016-08-11,982.0,989.25,978.0,983.5,9703.0,67828.0,2016
2016-08-11,936.0,936.0,933.75,933.75,4.0,541.0,2016
2016-08-12,983.0,992.75,963.25,982.25,23569.0,68942.0,2016
2016-08-12,936.0,936.0,929.0,932.5,33.0,541.0,2016
2016-08-15,982.25,1010.75,980.5,1008.5,15700.0,70829.0,2016
2016-08-15,945.5,945.5,945.5,945.5,0.0,558.0,2016
2016-08-16,939.5,939.5,939.5,939.5,0.0,558.0,2016
2016-08-16,1008.0,1015.0,1000.75,1007.0,10837.0,70519.0,2016
2016-08-17,1007.25,1016.75,1002.25,1015.5,8875.0,70512.0,2016
2016-08-17,945.75,945.75,945.75,945.75,0.0,558.0,2016
2016-08-18,1015.5,1017.0,995.5,1014.5,26998.0,70403.0,2016
2016-08-18,948.25,948.25,948.25,948.25,0.0,558.0,2016
2016-08-19,1014.5,1017.0,998.5,1005.0,12970.0,73210.0,2016
2016-08-19,947.5,947.5,947.5,947.5,0.0,558.0,2016
2016-08-22,1001.5,1020.5,1000.25,1016.75,14992.0,73229.0,2016
2016-08-22,949.0,956.25,949.0,956.25,38.0,558.0,2016
2016-08-23,1015.5,1017.5,1007.5,1014.25,12606.0,73897.0,2016
2016-08-23,955.0,955.0,955.0,955.0,0.0,575.0,2016
2016-08-24,1013.0,1014.25,997.0,1006.0,8682.0,72454.0,2016
2016-08-24,949.75,951.25,945.25,950.0,1.0,575.0,2016
2016-08-25,946.0,946.0,934.5,934.5,223.0,576.0,2016
2016-08-25,1004.75,1005.5,976.75,977.5,20118.0,72276.0,2016
2016-08-26,934.75,937.75,932.0,935.25,31.0,652.0,2016
2016-08-26,976.25,982.0,963.0,969.75,21366.0,76047.0,2016
2016-08-29,969.75,976.25,964.25,966.75,11091.0,77615.0,2016
2016-08-29,939.0,939.0,932.75,934.5,59.0,675.0,2016
2016-08-30,966.75,970.5,949.0,953.5,14735.0,78064.0,2016
2016-08-30,921.0,925.0,921.0,925.0,2.0,709.0,2016
2016-08-31,919.0,925.25,916.5,919.75,1.0,711.0,2016
2016-08-31,954.25,958.75,940.75,946.0,15561.0,78789.0,2016
2016-09-01,919.0,922.75,916.0,922.75,68.0,710.0,2016
2016-09-01,945.0,951.25,940.25,947.25,12986.0,79393.0,2016
2016-09-02,947.75,958.75,947.75,955.75,9753.0,79954.0,2016
2016-09-02,930.0,930.0,930.0,930.0,0.0,704.0,2016
2016-09-06,934.25,934.5,934.25,934.25,0.0,704.0,2016
2016-09-06,955.75,967.5,950.5,963.5,15382.0,79838.0,2016
2016-09-07,943.25,943.25,943.25,943.25,0.0,704.0,2016
2016-09-07,962.5,981.5,961.75,979.0,14288.0,79799.0,2016
2016-09-08,980.0,987.0,974.0,980.5,23163.0,79142.0,2016
2016-09-08,946.75,947.0,941.75,946.0,4.0,704.0,2016
2016-09-09,943.0,949.25,943.0,949.25,60.0,708.0,2016
2016-09-09,981.0,986.75,975.75,984.25,16128.0,82877.0,2016
2016-09-12,981.75,993.75,963.0,968.75,24975.0,84500.0,2016
2016-09-12,944.5,953.25,942.25,944.5,0.0,717.0,2016
2016-09-13,969.25,975.25,947.25,949.0,31876.0,85489.0,2016
2016-09-13,937.5,937.5,933.0,933.0,2.0,717.0,2016
2016-09-14,948.75,953.0,945.5,948.0,30919.0,86385.0,2016
2016-09-14,933.5,934.5,933.0,933.0,3.0,718.0,2016
2016-09-15,941.25,941.25,941.25,941.25,0.0,720.0,2016
2016-09-15,948.25,958.25,946.5,955.75,20833.0,91206.0,2016
2016-09-16,953.75,973.75,951.0,971.25,29431.0,92130.0,2016
2016-09-16,954.75,954.75,940.75,954.75,0.0,720.0,2016
2016-09-19,975.25,986.0,971.5,977.75,15432.0,93954.0,2016
2016-09-19,962.0,963.25,962.0,962.0,0.0,720.0,2016
2016-09-20,971.0,976.25,971.0,975.25,17.0,720.0,2016
2016-09-20,979.0,999.0,976.25,994.75,29678.0,96966.0,2016
2016-09-21,993.0,995.5,976.75,981.0,21617.0,96594.0,2016
2016-09-21,973.0,973.0,964.75,966.75,20.0,732.0,2016
2016-09-22,966.75,970.5,966.75,966.75,1.0,747.0,2016
2016-09-22,979.75,988.75,975.75,982.0,18279.0,97639.0,2016
2016-09-23,980.25,981.25,958.75,961.0,29868.0,100391.0,2016
2016-09-23,958.0,959.0,951.5,951.75,27.0,748.0,2016
2016-09-26,948.0,955.5,948.0,948.0,84.0,762.0,2016
2016-09-26,958.0,966.25,950.0,951.5,22933.0,100484.0,2016
2016-09-27,952.75,959.75,940.5,958.75,38035.0,102376.0,2016
2016-09-27,950.75,955.5,946.0,955.5,78.0,785.0,2016
2016-09-28,958.0,961.75,951.0,952.0,32252.0,107862.0,2016
2016-09-28,951.0,951.0,951.0,951.0,118.0,804.0,2016
2016-09-29,956.75,958.0,952.25,954.5,51.0,864.0,2016
2016-09-29,953.25,963.25,952.25,956.25,19740.0,110583.0,2016
2016-09-30,956.0,964.5,948.75,959.25,47922.0,113962.0,2016
2016-09-30,952.25,958.75,952.25,956.5,36.0,884.0,2016
2016-10-03,960.25,975.0,954.75,974.25,103.0,905.0,2016
2016-10-03,957.75,979.75,952.25,978.0,34268.0,113329.0,2016
2016-10-04,975.75,977.0,965.75,969.25,35116.0,118204.0,2016
2016-10-04,973.0,973.0,967.0,970.0,61.0,942.0,2016
2016-10-05,964.0,970.0,963.0,966.25,177.0,965.0,2016
2016-10-05,969.25,973.5,957.0,963.5,48205.0,120809.0,2016
2016-10-06,964.0,965.0,960.25,965.0,110.0,1052.0,2016
2016-10-06,962.5,966.0,953.75,964.75,31016.0,124857.0,2016
2016-10-07,969.0,971.75,961.25,963.25,216.0,1056.0,2016
2016-10-07,964.75,978.75,961.25,963.0,69057.0,127556.0,2016
2016-10-10,971.0,971.25,961.5,965.25,22.0,1082.0,2016
2016-10-10,962.0,970.5,956.25,961.5,45052.0,136405.0,2016
2016-10-11,965.5,969.0,965.5,965.5,70.0,1082.0,2016
2016-10-11,960.5,967.75,958.5,961.75,74180.0,144985.0,2016
2016-10-12,967.0,971.5,957.0,958.0,36.0,1074.0,2016
2016-10-12,960.5,978.5,951.25,953.5,97847.0,149057.0,2016
2016-10-13,953.5,967.5,945.25,964.75,70051.0,166156.0,2016
2016-10-13,954.5,967.5,953.5,967.5,25.0,1076.0,2016
2016-10-14,964.0,982.25,960.5,970.25,77098.0,184421.0,2016
2016-10-14,971.5,981.25,971.5,972.25,36.0,1086.0,2016
2016-10-17,978.0,984.75,976.0,984.75,58.0,1094.0,2016
2016-10-17,969.5,986.75,968.75,986.0,54542.0,187379.0,2016
2016-10-18,985.5,994.75,980.25,981.25,85868.0,193096.0,2016
2016-10-18,984.0,987.25,981.5,981.5,51.0,1107.0,2016
2016-10-19,987.0,989.0,987.0,989.0,13.0,1119.0,2016
2016-10-19,980.5,991.75,979.75,990.5,64220.0,204960.0,2016
2016-10-20,990.0,998.75,982.5,984.75,69433.0,215551.0,2016
2016-10-20,986.25,992.0,983.75,983.75,33.0,1132.0,2016
2016-10-21,985.0,993.25,983.25,992.25,53938.0,225598.0,2016
2016-10-21,985.75,987.75,985.75,987.75,68.0,1134.0,2016
2016-10-24,992.0,1009.0,989.25,1002.25,121971.0,238581.0,2016
2016-10-24,996.0,998.25,989.0,992.75,51.0,1126.0,2016
2016-10-25,990.0,998.0,987.5,995.0,57.0,1135.0,2016
2016-10-25,1001.0,1008.0,992.25,1002.25,144898.0,263871.0,2016
2016-10-26,1001.75,1022.0,1000.25,1021.0,152818.0,284135.0,2016
2016-10-26,990.5,1005.0,990.5,1004.5,145.0,1146.0,2016
2016-10-27,1019.25,1031.0,1013.5,1025.0,159879.0,299387.0,2016
2016-10-27,999.75,1010.0,997.75,1004.75,106.0,1169.0,2016
2016-10-28,1024.0,1028.0,1010.0,1012.0,130590.0,323823.0,2016
2016-10-28,1005.0,1005.25,995.75,995.75,129.0,1158.0,2016
2016-10-31,995.25,999.75,995.25,995.25,31.0,1145.0,2016
2016-10-31,1012.0,1018.0,1006.0,1011.75,112420.0,328794.0,2016
2016-11-01,1011.5,1016.0,991.75,993.25,112770.0,330861.0,2016
2016-11-01,995.25,996.25,983.0,984.0,42.0,1137.0,2016
2016-11-02,982.75,982.75,978.0,979.25,142.0,1153.0,2016
2016-11-02,992.25,995.75,983.0,986.5,93621.0,321211.0,2016
2016-11-03,984.0,984.0,981.0,982.25,91.0,1169.0,2016
2016-11-03,986.25,994.0,985.5,989.5,76590.0,314940.0,2016
2016-11-04,978.0,983.25,977.5,983.0,22.0,1221.0,2016
2016-11-04,990.0,994.75,984.0,990.75,74168.0,315884.0,2016
2016-11-07,991.0,1001.75,990.0,998.5,71192.0,318457.0,2016
2016-11-07,989.0,990.25,987.0,988.5,317.0,1222.0,2016
2016-11-08,998.5,1020.75,997.0,1011.25,100724.0,315739.0,2016
2016-11-09,1010.25,1017.5,984.25,991.0,173549.0,322610.0,2016
2016-11-10,991.0,1019.0,989.0,998.0,172718.0,315519.0,2016
2016-11-11,1002.5,1018.0,977.0,986.0,207279.0,306383.0,2016
2016-11-14,988.25,989.75,975.25,984.25,95210.0,298601.0,2016
2016-11-15,985.5,992.75,978.75,989.5,78723.0,297753.0,2016
2016-11-16,993.25,997.75,982.75,985.75,86723.0,297219.0,2016
2016-11-17,985.25,993.75,981.0,989.5,80407.0,295051.0,2016
2016-11-18,989.0,996.5,982.25,993.75,70614.0,291657.0,2016
2016-11-21,995.5,1021.5,995.5,1020.25,139730.0,290847.0,2016
2016-11-22,1020.0,1033.25,1015.25,1030.0,124033.0,314186.0,2016
2016-11-23,1030.25,1035.75,1017.25,1034.25,129757.0,322944.0,2016
2016-11-25,978.25,978.25,978.25,978.25,0.0,9.0,2016
2016-11-25,1032.0,1046.75,1029.5,1046.0,73239.0,328725.0,2016
2016-11-28,983.0,983.0,983.0,983.0,0.0,9.0,2016
2016-11-28,1043.25,1065.0,1042.5,1056.0,151335.0,329481.0,2016
2016-11-29,988.25,988.25,977.25,977.25,17.0,9.0,2016
2016-11-29,1055.0,1058.75,1039.25,1042.5,112257.0,330776.0,2016
2016-11-30,972.25,972.25,972.25,972.25,0.0,0.0,2016
2016-11-30,1043.0,1052.75,1031.25,1032.25,118842.0,330877.0,2016
2016-12-01,973.0,973.0,973.0,973.0,0.0,0.0,2016
2016-12-01,1033.5,1040.0,1022.25,1029.75,117916.0,320504.0,2016
2016-12-02,974.5,974.5,974.5,974.5,0.0,0.0,2016
2016-12-02,1033.0,1037.75,1026.5,1027.5,77728.0,307524.0,2016
2016-12-05,979.0,979.0,979.0,979.0,0.0,0.0,2016
2016-12-05,1030.5,1049.75,1027.75,1043.5,114519.0,297090.0,2016
2016-12-06,978.75,978.75,978.75,978.75,0.0,0.0,2016
2016-12-06,1042.5,1061.75,1039.0,1047.75,124340.0,293750.0,2016
2016-12-07,982.25,982.25,982.25,982.25,0.0,0.0,2016
2016-12-07,1047.0,1053.0,1039.75,1049.0,118509.0,286743.0,2016
2016-12-08,1049.0,1049.0,1023.5,1027.0,154363.0,267824.0,2016
2016-12-08,970.25,970.25,970.25,970.25,0.0,0.0,2016
2016-12-09,985.5,985.5,985.5,985.5,0.0,0.0,2016
2016-12-09,1026.0,1039.5,1021.5,1037.5,125253.0,236545.0,2016
2016-12-12,981.5,981.5,981.5,981.5,0.0,0.0,2016
2016-12-12,1041.75,1047.5,1026.5,1031.0,126678.0,220542.0,2016
2016-12-13,979.75,979.75,979.75,979.75,0.0,0.0,2016
2016-12-13,1031.25,1038.75,1025.25,1028.0,115941.0,198764.0,2016
2016-12-14,977.25,977.25,977.25,977.25,0.0,0.0,2016
2016-12-14,1027.25,1029.25,1020.75,1023.75,113157.0,183543.0,2016
2016-12-15,979.5,979.5,979.5,979.5,0.0,0.0,2016
2016-12-15,1023.5,1038.5,1018.5,1029.0,131598.0,172698.0,2016
2016-12-16,1029.25,1038.0,1023.0,1036.75,81926.0,163611.0,2016
2016-12-16,980.5,980.5,980.5,980.5,0.0,0.0,2016
2016-12-19,1034.0,1039.0,1020.5,1021.5,109556.0,152751.0,2016
2016-12-19,975.5,975.5,975.5,975.5,0.0,0.0,2016
2016-12-20,1021.25,1024.0,1004.0,1005.25,101761.0,137653.0,2016
2016-12-20,965.25,965.25,965.25,965.25,0.0,0.0,2016
2016-12-21,1005.25,1012.25,1005.0,1006.75,67494.0,118711.0,2016
2016-12-21,969.25,969.25,969.25,969.25,0.0,0.0,2016
2016-12-22,961.0,961.0,961.0,961.0,0.0,0.0,2016
2016-12-22,1007.75,1008.75,993.5,994.5,91243.0,101575.0,2016
2016-12-23,956.75,956.75,956.75,956.75,0.0,0.0,2016
2016-12-23,994.25,996.75,987.75,989.0,62018.0,88124.0,2016
2016-12-27,972.25,972.25,972.25,972.25,0.0,0.0,2016
2016-12-27,989.75,1015.25,989.25,1014.75,68017.0,67474.0,2016
2016-12-28,967.5,967.5,967.5,967.5,0.0,0.0,2016
2016-12-28,1014.0,1018.75,1001.5,1006.75,37023.0,54391.0,2016
2016-12-29,965.25,965.25,965.25,965.25,0.0,0.0,2016
2016-12-29,1006.5,1014.25,1002.0,1003.25,37525.0,30010.0,2016
2016-12-30,961.25,961.25,961.25,961.25,0.0,0.0,2016
2016-12-30,1003.5,1010.5,995.0,996.5,12822.0,15266.0,2016
2016-12-30,996.75,1003.0,992.5,993.0,163.0,3035.0,2016
2017-01-03,957.5,957.5,957.5,957.5,0.0,0.0,2017
2017-01-03,996.0,1002.75,986.5,986.75,6361.0,8661.0,2017
2017-01-03,1000.0,1000.0,986.5,987.75,263.0,3102.0,2017
2017-01-04,986.0,1006.5,984.0,1006.25,6040.0,6760.0,2017
2017-01-04,987.0,1002.75,987.0,1002.5,379.0,3241.0,2017
2017-01-04,969.5,969.5,969.5,969.5,0.0,0.0,2017
2017-01-05,1005.5,1006.0,998.25,1003.5,2980.0,5303.0,2017
2017-01-05,967.0,967.0,967.0,967.0,0.0,0.0,2017
2017-01-05,999.5,1002.0,996.0,999.75,273.0,3316.0,2017
2017-01-06,1000.0,1000.0,985.75,986.75,280.0,3425.0,2017
2017-01-06,957.25,957.25,957.25,957.25,0.0,0.0,2017
2017-01-06,1003.5,1003.5,985.0,986.0,3330.0,4190.0,2017
2017-01-09,987.0,998.25,986.5,998.0,74.0,3597.0,2017
2017-01-09,965.75,965.75,965.75,965.75,0.0,0.0,2017
2017-01-09,986.25,997.0,986.0,996.5,2857.0,3104.0,2017
2017-01-10,993.25,1004.5,990.75,1004.5,475.0,3605.0,2017
2017-01-10,993.75,1006.0,990.0,1005.5,2449.0,2584.0,2017
2017-01-10,971.75,971.75,971.75,971.75,0.0,0.0,2017
2017-01-11,1004.5,1004.5,993.0,1003.0,1767.0,1549.0,2017
2017-01-11,1002.0,1004.25,991.75,1002.25,486.0,3819.0,2017
2017-01-11,968.5,968.5,968.5,968.5,0.0,0.0,2017
2017-01-12,998.25,1020.25,995.0,1019.75,928.0,3977.0,2017
2017-01-12,968.0,977.5,968.0,977.5,34.0,0.0,2017
2017-01-12,1002.75,1033.0,998.5,1032.0,813.0,739.0,2017
2017-01-13,971.5,971.5,971.5,971.5,0.0,20.0,2017
2017-01-13,1016.25,1023.75,1013.0,1021.0,1389.0,4131.0,2017
2017-01-13,1029.5,1043.0,1025.5,1042.5,583.0,342.0,2017
2017-01-17,973.75,973.75,973.75,973.75,0.0,20.0,2017
2017-01-17,1023.5,1031.75,1021.0,1022.25,1787.0,4472.0,2017
2017-01-18,980.0,980.0,980.0,980.0,0.0,20.0,2017
2017-01-18,1022.0,1034.5,1014.5,1030.75,1053.0,5067.0,2017
2017-01-19,979.25,979.25,979.25,979.25,0.0,20.0,2017
2017-01-19,1030.75,1035.25,1029.0,1031.75,702.0,5033.0,2017
2017-01-20,983.0,983.0,983.0,983.0,0.0,20.0,2017
2017-01-20,1028.25,1033.25,1024.25,1031.25,529.0,5159.0,2017
2017-01-23,980.5,980.5,980.5,980.5,0.0,20.0,2017
2017-01-23,1030.0,1031.25,1024.0,1028.0,197.0,5252.0,2017
2017-01-24,1028.0,1034.25,1023.25,1028.5,429.0,5301.0,2017
2017-01-24,981.25,981.25,981.25,981.25,0.0,20.0,2017
2017-01-25,1027.5,1030.5,1023.0,1028.0,197.0,5375.0,2017
2017-01-25,975.0,980.25,975.0,980.25,26.0,20.0,2017
2017-01-26,980.75,980.75,980.75,980.75,0.0,37.0,2017
2017-01-26,1028.0,1030.0,1022.5,1026.0,164.0,5418.0,2017
2017-01-27,981.75,981.75,981.75,981.75,0.0,37.0,2017
2017-01-27,1021.75,1028.25,1021.25,1027.75,354.0,5471.0,2017
2017-01-30,968.75,968.75,968.75,968.75,0.0,37.0,2017
2017-01-30,1021.0,1021.25,1004.0,1007.75,393.0,5485.0,2017
2017-01-31,966.25,966.25,966.25,966.25,0.0,37.0,2017
2017-01-31,1007.75,1010.0,1001.75,1004.5,365.0,5599.0,2017
2017-02-01,1001.5,1015.75,1000.25,1015.5,889.0,5619.0,2017
2017-02-01,976.75,976.75,976.75,976.75,0.0,37.0,2017
2017-02-02,982.75,982.75,982.75,982.75,0.0,37.0,2017
2017-02-02,1015.0,1023.5,1013.75,1022.75,1117.0,5664.0,2017
2017-02-03,1022.75,1027.0,1014.0,1015.0,882.0,6027.0,2017
2017-02-03,974.25,974.25,974.25,974.25,0.0,37.0,2017
2017-02-06,981.0,981.0,981.0,981.0,0.0,37.0,2017
2017-02-06,1018.5,1027.0,1018.0,1022.25,205.0,6206.0,2017
2017-02-07,980.5,980.5,980.5,980.5,0.0,37.0,2017
2017-02-07,1022.0,1025.25,1017.5,1024.0,427.0,6192.0,2017
2017-02-08,1021.5,1032.0,1021.5,1031.0,873.0,6171.0,2017
2017-02-08,983.25,983.25,983.25,983.25,0.0,37.0,2017
2017-02-09,1028.25,1031.25,1023.25,1029.25,598.0,6370.0,2017
2017-02-09,982.0,982.0,982.0,982.0,0.0,37.0,2017
2017-02-10,1028.0,1037.25,1027.5,1033.0,1787.0,6421.0,2017
2017-02-10,983.25,983.25,983.25,983.25,0.0,37.0,2017
2017-02-13,983.25,983.25,983.25,983.25,0.0,37.0,2017
2017-02-13,1032.0,1035.5,1025.5,1030.5,493.0,6509.0,2017
2017-02-14,1030.0,1030.0,1022.0,1026.5,235.0,6527.0,2017
2017-02-14,982.25,982.25,982.25,982.25,0.0,37.0,2017
2017-02-15,1026.5,1038.5,1023.0,1038.0,1837.0,6594.0,2017
2017-02-15,985.75,991.5,985.75,991.5,4.0,37.0,2017
2017-02-16,1037.0,1038.0,1024.75,1028.25,590.0,7219.0,2017
2017-02-16,986.0,986.25,984.0,984.0,6.0,39.0,2017
2017-02-17,1028.0,1028.0,1019.75,1022.75,188.0,7040.0,2017
2017-02-17,979.0,979.0,979.0,979.0,0.0,41.0,2017
2017-02-21,1022.0,1028.75,1017.25,1018.5,368.0,7030.0,2017
2017-02-21,977.0,977.0,977.0,977.0,0.0,41.0,2017
2017-02-22,978.0,978.0,978.0,978.0,0.0,41.0,2017
2017-02-22,1019.25,1022.5,1016.25,1017.5,145.0,7008.0,2017
2017-02-23,974.0,974.0,974.0,974.0,0.0,41.0,2017
2017-02-23,1016.0,1020.25,1007.75,1009.0,794.0,7000.0,2017
2017-02-24,1009.0,1012.75,1005.25,1011.75,443.0,6917.0,2017
2017-02-24,974.75,974.75,974.75,974.75,0.0,41.0,2017
2017-02-27,1012.25,1015.75,1005.75,1011.25,556.0,6906.0,2017
2017-02-27,975.5,975.5,975.5,975.5,0.0,41.0,2017
2017-02-28,1011.75,1037.75,1011.75,1021.75,911.0,6890.0,2017
2017-02-28,984.0,984.0,984.0,984.0,0.0,41.0,2017
2017-03-01,1022.25,1036.0,1022.25,1036.0,1087.0,7015.0,2017
2017-03-01,993.5,993.5,993.5,993.5,0.0,41.0,2017
2017-03-02,987.25,987.25,987.25,987.25,0.0,41.0,2017
2017-03-02,1034.0,1035.0,1019.75,1026.0,831.0,6965.0,2017
2017-03-03,991.0,991.0,991.0,991.0,0.0,41.0,2017
2017-03-03,1025.0,1028.0,1018.0,1026.75,1310.0,6834.0,2017
2017-03-06,992.25,992.25,992.25,992.25,0.0,41.0,2017
2017-03-06,1027.75,1034.0,1026.0,1026.75,1115.0,6857.0,2017
2017-03-07,985.0,985.0,983.75,983.75,2.0,41.0,2017
2017-03-07,1024.25,1030.75,1015.25,1018.25,389.0,6978.0,2017
2017-03-08,1016.75,1019.5,1013.25,1015.0,658.0,7192.0,2017
2017-03-08,979.0,979.0,979.0,979.0,0.0,42.0,2017
2017-03-09,980.5,980.5,980.5,980.5,0.0,42.0,2017
2017-03-09,1014.0,1014.75,1004.0,1009.5,1543.0,7088.0,2017
2017-03-10,1007.25,1009.0,1002.0,1004.0,1493.0,7543.0,2017
2017-03-10,975.5,975.5,975.5,975.5,0.0,42.0,2017
2017-03-13,981.75,981.75,980.75,980.75,1.0,42.0,2017
2017-03-13,1005.5,1008.25,1003.25,1006.25,666.0,7596.0,2017
2017-03-14,1005.25,1006.75,992.75,999.5,692.0,7674.0,2017
2017-03-14,974.5,980.0,974.5,980.0,2.0,43.0,2017
2017-03-15,999.5,1006.25,995.5,998.0,762.0,7623.0,2017
2017-03-15,978.75,978.75,978.75,978.75,0.0,43.0,2017
2017-03-16,980.5,980.5,980.5,980.5,0.0,43.0,2017
2017-03-16,998.0,1004.25,996.5,1000.75,674.0,7481.0,2017
2017-03-17,997.0,1002.5,994.0,998.5,455.0,7527.0,2017
2017-03-17,980.75,980.75,980.75,980.75,7.0,43.0,2017
2017-03-20,1002.0,1005.5,997.75,998.5,196.0,7410.0,2017
2017-03-20,985.0,985.0,980.5,980.5,9.0,45.0,2017
2017-03-21,998.5,1007.75,996.0,1003.25,596.0,7453.0,2017
2017-03-21,983.75,983.75,983.75,983.75,0.0,54.0,2017
2017-03-22,1000.25,1005.75,998.5,1003.75,778.0,7553.0,2017
2017-03-22,984.75,984.75,984.75,984.75,0.0,54.0,2017
2017-03-23,1003.25,1005.0,995.75,996.75,261.0,7490.0,2017
2017-03-23,979.75,979.75,979.75,979.75,0.0,54.0,2017
2017-03-24,968.75,968.75,968.75,968.75,0.0,54.0,2017
2017-03-24,996.0,996.0,979.25,982.5,1280.0,7506.0,2017
2017-03-27,964.0,964.0,964.0,964.0,0.0,54.0,2017
2017-03-27,982.5,984.0,975.5,976.5,489.0,7559.0,2017
2017-03-28,962.0,962.0,962.0,962.0,0.0,54.0,2017
2017-03-28,976.5,980.5,975.75,977.5,285.0,7672.0,2017
2017-03-29,976.25,981.25,972.75,973.5,183.0,7700.0,2017
2017-03-29,959.0,959.0,959.0,959.0,0.0,54.0,2017
2017-03-30,973.5,973.5,967.0,968.75,687.0,7728.0,2017
2017-03-30,955.75,955.75,955.75,955.75,0.0,54.0,2017
2017-03-31,950.0,950.0,950.0,950.0,12.0,54.0,2017
2017-03-31,967.75,972.0,956.25,959.75,1093.0,7859.0,2017
2017-04-03,960.0,964.0,955.25,956.25,919.0,7938.0,2017
2017-04-03,948.0,948.0,948.0,948.0,0.0,59.0,2017
2017-04-04,948.75,948.75,948.75,948.75,0.0,59.0,2017
2017-04-04,957.0,959.5,955.0,955.0,3007.0,8016.0,2017
2017-04-05,952.75,952.75,952.75,952.75,0.0,59.0,2017
2017-04-05,955.0,963.75,955.0,960.25,1078.0,8353.0,2017
2017-04-06,960.0,961.25,953.5,956.75,315.0,8386.0,2017
2017-04-06,949.5,949.5,949.5,949.5,0.0,59.0,2017
2017-04-07,949.75,949.75,949.75,949.75,0.0,59.0,2017
2017-04-07,953.25,958.0,952.5,955.75,710.0,8351.0,2017
2017-04-10,960.0,960.75,953.75,956.0,668.0,8477.0,2017
2017-04-10,950.75,950.75,950.75,950.75,0.0,59.0,2017
2017-04-11,956.5,958.75,948.0,954.75,1106.0,8673.0,2017
2017-04-11,946.25,946.25,946.25,946.25,0.0,59.0,2017
2017-04-12,956.75,964.0,955.75,961.25,780.0,8982.0,2017
2017-04-12,952.5,952.5,952.5,952.5,0.0,59.0,2017
2017-04-13,957.0,957.0,957.0,957.0,0.0,59.0,2017
2017-04-13,963.0,971.25,963.0,968.0,1366.0,9201.0,2017
2017-04-17,955.5,955.5,955.5,955.5,0.0,59.0,2017
2017-04-17,970.0,974.0,967.5,968.75,2408.0,9335.0,2017
2017-04-18,951.25,951.25,951.25,951.25,0.0,59.0,2017
2017-04-18,968.0,970.0,957.5,964.0,1114.0,9760.0,2017
2017-04-19,952.0,952.0,952.0,952.0,0.0,59.0,2017
2017-04-19,960.75,970.0,960.75,965.25,1838.0,10188.0,2017
2017-04-20,947.75,947.75,947.75,947.75,0.0,59.0,2017
2017-04-20,965.25,969.75,960.5,961.0,1823.0,11034.0,2017
2017-04-21,953.0,953.0,953.0,953.0,0.0,59.0,2017
2017-04-21,960.5,967.25,959.5,966.25,1800.0,11611.0,2017
2017-04-24,968.75,975.0,967.75,974.0,895.0,12163.0,2017
2017-04-24,956.75,956.75,956.75,956.75,0.0,59.0,2017
2017-04-25,972.0,972.75,967.5,968.25,1061.0,12099.0,2017
2017-04-25,954.5,954.5,954.5,954.5,0.0,59.0,2017
2017-04-26,968.25,970.75,958.75,960.75,2446.0,12231.0,2017
2017-04-26,950.5,950.5,950.5,950.5,0.0,59.0,2017
2017-04-27,962.25,964.0,959.0,961.5,1670.0,12350.0,2017
2017-04-27,950.25,950.25,950.25,950.25,0.0,59.0,2017
2017-04-28,961.0,961.75,956.75,960.25,2452.0,12721.0,2017
2017-04-28,949.25,949.25,949.25,949.25,0.0,59.0,2017
2017-05-01,958.5,958.5,958.5,958.5,0.0,59.0,2017
2017-05-01,960.75,975.5,960.75,971.25,1995.0,12742.0,2017
2017-05-02,958.75,958.75,958.75,958.75,0.0,59.0,2017
2017-05-02,970.0,979.5,968.75,972.0,1777.0,13351.0,2017
2017-05-03,963.75,963.75,963.75,963.75,0.0,59.0,2017
2017-05-03,972.0,977.75,970.25,977.0,1453.0,13514.0,2017
2017-05-04,977.0,977.75,968.25,971.75,1701.0,13776.0,2017
2017-05-04,958.0,958.0,958.0,958.0,0.0,59.0,2017
2017-05-05,969.75,980.0,966.5,973.25,2072.0,14036.0,2017
