local,data,hora,lat,long,umidade,t_ex,t1,t2,t3,t4,t5,t6,t7,t8,data_hora,temp
1,23/10/2023,18:18:26,-18.918163,-48.23053,27.89304,34.385319,34.802494,35.042728,35.012493,34.961658,34.905827,34.864994,34.864994,34.860828,2023-10-23 18:18:26,34.914502
1,23/10/2023,18:28:26,-18.91818,-48.23048,28.790817,34.069393,34.552494,34.781986,34.76416,34.679993,34.627495,34.583744,34.555828,34.552494,2023-10-23 18:28:26,34.637274250000004
1,23/10/2023,18:38:26,-18.918118,-48.230511,29.336163,33.78833,34.114159,34.489017,34.434994,34.365826,34.314159,34.247494,34.232494,34.124992,2023-10-23 18:38:26,34.290391875
1,23/10/2023,18:48:26,-18.918196,-48.230465,30.077587,33.442944,33.864994,34.088856,34.114994,34.088326,34.037495,33.985828,33.918327,33.864994,2023-10-23 18:48:26,33.99547675
1,23/10/2023,18:58:26,-18.918123,-48.23053,30.692699,33.199245,33.558327,33.801517,33.801659,33.759159,33.704994,33.677494,33.634159,33.601662,2023-10-23 18:58:26,33.69237137499999
1,23/10/2023,19:08:26,-18.918184,-48.23048,30.193548,32.896378,33.364994,33.511478,33.489994,33.489994,33.484161,33.382492,33.398327,33.401661,2023-10-23 19:08:26,33.440387625
1,23/10/2023,19:18:26,-18.918139,-48.230484,30.589041,32.643856,33.240875,33.339603,33.364994,33.364994,33.364994,33.343327,33.301659,33.244995,2023-10-23 19:18:26,33.320680124999996
1,23/10/2023,19:28:26,-18.918148,-48.230537,30.811544,32.355049,32.960827,33.231205,33.189159,33.169994,33.114994,33.093327,33.051659,32.99416,2023-10-23 19:28:26,33.100665625
1,23/10/2023,19:38:26,-18.918125,-48.230473,31.057726,32.142216,32.723328,32.921635,32.927494,32.927494,32.902493,32.784161,32.754162,32.739994,2023-10-23 19:38:26,32.835095125
1,23/10/2023,19:48:26,-18.918154,-48.230587,30.202038,32.083801,32.703327,32.679447,32.678326,32.732494,32.737492,32.730827,32.766659,32.784992,2023-10-23 19:48:26,32.726695500000005
1,23/10/2023,19:58:26,-18.918139,-48.230492,29.499151,32.052902,32.739994,32.735111,32.740826,32.794994,32.755825,32.741661,32.739994,32.740826,2023-10-23 19:58:26,32.748653875
1,23/10/2023,20:08:26,-18.918123,-48.230522,29.57725,31.991915,32.615826,32.680424,32.729992,32.779995,32.739994,32.755825,32.776661,32.673328,2023-10-23 20:08:26,32.719005624999994
1,23/10/2023,20:18:26,-18.918097,-48.230453,30.20713,31.797377,32.35416,32.549564,32.517494,32.50666,32.550827,32.490826,32.474159,32.427494,2023-10-23 20:18:26,32.483898
1,23/10/2023,20:28:26,-18.918104,-48.230499,29.675722,31.668495,32.114994,32.277103,32.239994,32.238327,32.239994,32.198326,32.132492,32.114994,2023-10-23 20:28:26,32.194528000000005
1,23/10/2023,20:38:26,-18.9181,-48.230534,31.2309,31.406546,31.845827,32.053471,32.052494,31.999161,31.954994,31.927494,31.913326,31.865828,2023-10-23 20:38:26,31.951574375000003
1,23/10/2023,20:48:26,-18.918116,-48.230556,31.760204,31.178555,31.677494,31.801516,31.749994,31.73666,31.704161,31.728327,31.701986,31.677494,2023-10-23 20:48:26,31.722204
1,23/10/2023,20:58:26,-18.918116,-48.230522,32.285229,30.922857,31.435827,31.667727,31.641661,31.587494,31.552494,31.552494,31.523327,31.488327,2023-10-23 20:58:26,31.556168874999997
1,23/10/2023,03:08:25,-18.918177,-48.230473,39.054237,29.982269,30.552494,30.550539,30.552494,30.557493,30.552494,30.552494,30.552494,30.554161,2023-10-23 03:08:25,30.553082874999998
1,23/10/2023,03:18:25,-18.918184,-48.230461,39.44482,29.838156,30.369993,30.522219,30.489994,30.489994,30.44166,30.427494,30.427494,30.38666,2023-10-23 03:18:25,30.444438499999997
1,23/10/2023,03:28:25,-18.918144,-48.230499,40.320885,29.688169,30.29916,30.344484,30.302494,30.301661,30.303328,30.314159,30.305826,30.302494,2023-10-23 03:28:25,30.30920075
1,23/10/2023,03:38:25,-18.91814,-48.230507,40.005093,29.57597,30.214994,30.237062,30.239994,30.239994,30.21666,30.177494,30.177494,30.177494,2023-10-23 03:38:25,30.210148249999996
1,23/10/2023,03:48:25,-18.918133,-48.230457,40.13752,29.527142,30.115828,30.187258,30.21666,30.215826,30.20916,30.177494,30.174994,30.153326,2023-10-23 03:48:25,30.181318249999997
1,23/10/2023,03:58:25,-18.918188,-48.230473,40.621429,29.442429,29.989994,30.097414,30.060644,30.052494,30.053328,30.053328,30.053328,30.048326,2023-10-23 03:58:25,30.051107
1,23/10/2023,04:08:25,-18.918144,-48.230453,41.020374,29.371902,29.927494,29.984133,29.989994,29.989994,29.989161,29.948326,29.959993,29.934994,2023-10-23 04:08:25,29.965511125
1,23/10/2023,04:18:25,-18.918207,-48.230461,41.964348,29.244217,29.739994,29.91382,29.926661,29.872494,29.860826,29.819994,29.803328,29.748327,2023-10-23 04:18:25,29.8356805
1,23/10/2023,04:28:25,-18.918173,-48.230499,42.252972,29.125172,29.640827,29.72632,29.739161,29.739994,29.739994,29.713327,29.697493,29.676661,2023-10-23 04:28:25,29.709222125
1,23/10/2023,04:38:25,-18.918243,-48.230438,42.964348,28.985636,29.489994,29.611086,29.614994,29.596661,29.552494,29.518328,29.501659,29.491661,2023-10-23 04:38:25,29.547109624999997
1,23/10/2023,04:48:25,-18.918203,-48.230484,42.315788,28.907255,29.426661,29.438234,29.427494,29.427494,29.427494,29.402494,29.417494,29.422493,2023-10-23 04:48:25,29.42373225
1,23/10/2023,04:58:25,-18.918207,-48.230427,42.174873,28.872086,29.311661,29.407961,29.38666,29.38916,29.364994,29.364994,29.364994,29.355827,2023-10-23 04:58:25,29.368281375
1,23/10/2023,05:08:25,-18.918207,-48.23048,42.789474,28.771902,29.276661,29.299562,29.302494,29.30666,29.330828,29.305826,29.302494,29.299994,2023-10-23 05:08:25,29.303064874999997
1,23/10/2023,05:18:25,-18.918205,-48.230469,42.847198,28.740864,29.224993,29.210695,29.238327,29.239994,29.239994,29.239994,29.231661,29.239161,2023-10-23 05:18:25,29.233102374999998
1,23/10/2023,05:28:25,-18.918192,-48.230515,43.0,28.634047,29.071661,29.177492,29.177494,29.210827,29.180826,29.178328,29.170826,29.118326,2023-10-23 05:28:25,29.1607225
1,23/10/2023,05:38:25,-18.918203,-48.230492,43.383701,28.55921,29.02916,29.040773,29.049994,29.052494,29.046659,29.052494,29.050827,29.00666,2023-10-23 05:38:25,29.041132625
1,23/10/2023,05:48:25,-18.918186,-48.230457,44.312393,28.481367,28.97916,29.025148,28.989994,28.989994,28.989994,28.983326,28.964161,28.98666,2023-10-23 05:48:25,28.988554625
1,23/10/2023,05:58:25,-18.918175,-48.230457,45.0,28.379957,28.814159,28.954836,28.975826,28.956659,28.927494,28.903326,28.868326,28.833326,2023-10-23 05:58:25,28.904244
1,24/07/2023,00:10:00,-18.918175,-48.230453,45.73045,25.9737,24.052145,24.052492,24.052492,24.052551,24.052597,24.052622,24.052641,24.052179,2023-07-24 00:10:00,24.052464874999995
1,24/07/2023,00:20:00,-18.918209,-48.230495,45.138046,25.91954,24.01005,24.047962,24.042944,24.035992,24.027721,24.021626,24.016603,24.012913,2023-07-24 00:20:00,24.026976375
1,24/07/2023,00:30:00,-18.918192,-48.230465,45.202019,25.860107,23.990164,23.989992,23.989992,23.990046,23.990093,23.99012,23.990139,23.990154,2023-07-24 00:30:00,23.990087499999998
1,24/07/2023,00:40:00,-18.91818,-48.230446,45.217171,25.838861,23.98385,23.989992,23.989992,23.990046,23.989668,23.988426,23.988451,23.987745,2023-07-24 00:40:00,23.988521249999998
1,24/07/2023,00:50:00,-18.918165,-48.230495,45.227272,25.735346,23.931767,23.94289,23.943117,23.938389,23.935671,23.934227,23.93313,23.93235,2023-07-24 00:50:00,23.936442624999998
1,24/07/2023,01:00:00,-18.918201,-48.230488,45.257576,25.70402,23.927454,23.927492,23.927492,23.927546,23.927593,23.92762,23.927639,23.927654,2023-07-24 01:00:00,23.927561249999997
1,24/07/2023,01:10:00,-18.918194,-48.230457,45.222221,25.63232,23.878841,23.90213,23.901451,23.898149,23.891241,23.886293,23.88344,23.880808,2023-07-24 01:10:00,23.890294125
1,24/07/2023,01:20:00,-18.918154,-48.230461,44.979797,25.585865,23.865164,23.864992,23.864992,23.865046,23.865093,23.86512,23.865139,23.865154,2023-07-24 01:20:00,23.865087499999998
1,24/07/2023,01:30:00,-18.918188,-48.230427,45.040405,25.562119,23.82781,23.860462,23.853273,23.851347,23.848511,23.841408,23.83572,23.831434,2023-07-24 01:30:00,23.843745625
1,24/07/2023,01:40:00,-18.918175,-48.230438,45.060608,25.478308,23.802664,23.802492,23.802492,23.802542,23.802591,23.80262,23.802639,23.802654,2023-07-24 01:40:00,23.802586749999996
1,24/07/2023,01:50:00,-18.918198,-48.230461,45.31818,25.428267,23.770887,23.801586,23.800756,23.797976,23.792175,23.788393,23.78068,23.775076,2023-07-24 01:50:00,23.788441125
1,24/07/2023,02:00:00,-18.918194,-48.230465,45.292931,25.313145,23.740164,23.739992,23.739992,23.740042,23.740091,23.74012,23.740139,23.740154,2023-07-24 02:00:00,23.740086749999996
1,24/07/2023,02:10:00,-18.918192,-48.230469,45.247475,25.271217,23.699654,23.722782,23.728273,23.726915,23.717983,23.712173,23.70706,23.702822,2023-07-24 02:10:00,23.71470775
1,24/07/2023,02:20:00,-18.918182,-48.230457,45.171719,25.238384,23.677559,23.677492,23.677492,23.677542,23.677591,23.67762,23.677639,23.677654,2023-07-24 02:20:00,23.677573624999997
1,24/07/2023,02:30:00,-18.918201,-48.230476,45.111111,25.127268,23.627264,23.659376,23.649281,23.645864,23.63954,23.6346,23.631329,23.629002,2023-07-24 02:30:00,23.639532000000003
1,24/07/2023,02:40:00,-18.918167,-48.230488,45.257576,25.111115,23.610113,23.614992,23.614992,23.615042,23.615091,23.61512,23.615139,23.613468,2023-07-24 02:40:00,23.614244625
1,24/07/2023,02:50:00,-18.918192,-48.230461,45.156567,25.067188,23.55361,23.558832,23.555964,23.555111,23.554504,23.554146,23.553907,23.553738,2023-07-24 02:50:00,23.554976500000002
1,24/07/2023,03:00:00,-18.918192,-48.230495,45.21212,25.039375,23.532883,23.55068,23.551624,23.551971,23.551954,23.549063,23.544897,23.538925,2023-07-24 03:00:00,23.546499625
1,24/07/2023,03:10:00,-18.918167,-48.230495,45.176769,24.925732,23.490162,23.489992,23.489992,23.49004,23.490089,23.490118,23.490137,23.490152,2023-07-24 03:10:00,23.49008525
1,24/07/2023,03:20:00,-18.918175,-48.23048,45.242424,24.928278,23.442709,23.48184,23.473932,23.465782,23.457777,23.451839,23.447767,23.444872,2023-07-24 03:20:00,23.458314750000003
1,24/07/2023,03:30:00,-18.91819,-48.230495,45.464645,24.824757,23.416403,23.427492,23.427492,23.42754,23.427378,23.427448,23.426512,23.421631,2023-07-24 03:30:00,23.425237
1,24/07/2023,03:40:00,-18.918192,-48.230457,45.328281,24.812637,23.365267,23.366804,23.36586,23.365612,23.365515,23.365458,23.365419,23.365393,2023-07-24 03:40:00,23.365666
1,24/07/2023,03:50:00,-18.918175,-48.230488,45.474747,24.721693,23.326126,23.359558,23.358482,23.358191,23.348721,23.340219,23.334028,23.329506,2023-07-24 03:50:00,23.344353875
1,24/07/2023,04:00:00,-18.91818,-48.230473,45.661617,24.705549,23.296875,23.302492,23.302492,23.30254,23.302589,23.302618,23.301933,23.299761,2023-07-24 04:00:00,23.301412499999998
1,24/07/2023,04:10:00,-18.918207,-48.230495,45.944443,24.635355,23.240583,23.243616,23.241728,23.24118,23.240938,23.240795,23.2407,23.240633,2023-07-24 04:10:00,23.241271625
1,24/07/2023,04:20:00,-18.918167,-48.23048,46.015152,24.638882,23.198601,23.237276,23.23435,23.225769,23.217979,23.211325,23.20565,23.201616,2023-07-24 04:20:00,23.21657075
1,24/07/2023,04:30:00,-18.918203,-48.230469,46.090908,24.530304,23.162195,23.177494,23.177492,23.177538,23.177588,23.176432,23.171726,23.168259,2023-07-24 04:30:00,23.1735905
1,24/07/2023,04:40:00,-18.918188,-48.230427,46.18182,24.468695,23.114952,23.114994,23.114992,23.115038,23.115088,23.115118,23.115137,23.11503,2023-07-24 04:40:00,23.115043625
1,24/07/2023,04:50:00,-18.91818,-48.23048,46.324917,24.41987,23.059921,23.08782,23.0781,23.070803,23.067257,23.064304,23.062351,23.060961,2023-07-24 04:50:00,23.068939625
1,24/07/2023,05:00:00,-18.918215,-48.23048,47.020203,24.340397,23.02783,23.052494,23.052492,23.052254,23.049187,23.046181,23.04011,23.033264,2023-07-24 05:00:00,23.0442265
1,24/07/2023,05:10:00,-18.918192,-48.230511,47.010101,24.284843,22.989002,22.989994,22.989992,22.990036,22.990088,22.990116,22.989994,22.989908,2023-07-24 05:10:00,22.98989125
1,24/07/2023,05:20:00,-18.9182,-48.230492,47.202019,24.247482,22.933447,22.950138,22.947456,22.943232,22.93928,22.936932,22.935377,22.934273,2023-07-24 05:20:00,22.940016874999998
1,24/07/2023,05:30:00,-18.918228,-48.230461,47.479797,24.218184,22.904934,22.926588,22.927057,22.926966,22.926311,22.923889,22.917078,22.910189,2023-07-24 05:30:00,22.9203765
1,24/07/2023,05:40:00,-18.918167,-48.230473,48.050507,24.207579,22.864424,22.864994,22.864992,22.865036,22.865088,22.865116,22.865135,22.865028,2023-07-24 05:40:00,22.864976625
1,24/07/2023,05:50:00,-18.918188,-48.230503,48.202019,24.144436,22.809921,22.840538,22.831139,22.822227,22.817255,22.814302,22.812347,22.810959,2023-07-24 05:50:00,22.819836
1,24/07/2023,06:00:00,-18.918163,-48.230518,48.474747,24.096453,22.782774,22.802494,22.802492,22.802536,22.802588,22.79855,22.794331,22.788439,2023-07-24 06:00:00,22.796775500000003
1,24/07/2023,06:10:00,-18.91818,-48.230465,48.691917,24.086884,22.740055,22.739994,22.739992,22.740034,22.740086,22.740116,22.740135,22.74015,2023-07-24 06:10:00,22.740070250000006
1,24/07/2023,06:20:00,-18.918173,-48.230469,49.267677,23.978794,22.690392,22.726406,22.717422,22.709497,22.703308,22.698111,22.694668,22.692221,2023-07-24 06:20:00,22.704003125
1,24/07/2023,06:30:00,-18.918173,-48.230503,49.515152,23.963118,22.673557,22.677494,22.677492,22.677534,22.677586,22.677616,22.67679,22.675964,2023-07-24 06:30:00,22.676754125000002
1,24/07/2023,06:40:00,-18.918184,-48.230465,49.838383,24.130297,22.619053,22.634922,22.628447,22.625307,22.62295,22.621382,22.620344,22.619606,2023-07-24 06:40:00,22.624001375
1,24/07/2023,06:50:00,-18.918173,-48.230453,50.732323,24.342428,22.61516,22.614994,22.614992,22.615034,22.615086,22.615116,22.615135,22.61515,2023-07-24 06:50:00,22.615083375
1,24/07/2023,07:00:00,-18.918163,-48.23048,51.308083,24.403534,22.61274,22.614088,22.614557,22.614748,22.614872,22.6141,22.613728,22.613585,2023-07-24 07:00:00,22.61405225
1,24/07/2023,07:10:00,-18.918188,-48.230488,51.762627,24.455557,22.57707,22.578762,22.591555,22.591631,22.589149,22.589708,22.584589,22.580227,2023-07-24 07:10:00,22.585336375
1,24/07/2023,07:20:00,-18.918243,-48.230465,51.89394,24.506046,22.55266,22.552494,22.552492,22.552534,22.552586,22.552616,22.552635,22.55265,2023-07-24 07:20:00,22.552583375
1,24/07/2023,07:30:00,-18.918261,-48.23048,52.702019,24.233837,22.551924,22.552494,22.552492,22.552534,22.552586,22.552616,22.552635,22.552528,2023-07-24 07:30:00,22.552476125
1,24/07/2023,07:40:00,-18.918186,-48.230465,53.469696,23.902529,22.494999,22.509922,22.508656,22.502874,22.499863,22.497904,22.496609,22.495687,2023-07-24 07:40:00,22.50081425
1,24/07/2023,07:50:00,-18.918184,-48.230457,54.146465,23.806044,22.488581,22.489994,22.489992,22.490032,22.490084,22.490112,22.490133,22.489786,2023-07-24 07:50:00,22.48983925
1,24/07/2023,08:00:00,-18.91818,-48.23048,54.878788,23.723551,22.430288,22.43927,22.43704,22.434381,22.432898,22.431847,22.431152,22.430658,2023-07-24 08:00:00,22.43344175
1,24/07/2023,08:10:00,-18.918163,-48.230476,54.202019,23.948952,22.424608,22.427494,22.427492,22.427532,22.427584,22.427612,22.427633,22.427406,2023-07-24 08:10:00,22.427170125
1,24/07/2023,08:20:00,-18.918167,-48.230473,53.252525,24.144615,22.385151,22.413906,22.409697,22.402418,22.400372,22.396278,22.391315,22.387787,2023-07-24 08:20:00,22.3983655
1,24/07/2023,08:30:00,-18.91818,-48.230434,53.010101,24.20771,22.365475,22.364994,22.365425,22.365602,22.365509,22.365452,22.365416,22.365509,2023-07-24 08:30:00,22.36542275
1,24/07/2023,08:40:00,-18.918158,-48.230469,53.146465,24.412264,22.365158,22.364994,22.364992,22.365032,22.365084,22.365112,22.365133,22.365149,2023-07-24 08:40:00,22.365081749999998
1,24/07/2023,08:50:00,-18.918156,-48.23048,53.323231,24.374744,22.365158,22.364994,22.364992,22.365032,22.365084,22.365112,22.365133,22.365149,2023-07-24 08:50:00,22.365081749999998
1,24/07/2023,09:00:00,-18.918167,-48.230495,55.284512,23.866304,22.341801,22.364088,22.364557,22.364746,22.362745,22.360201,22.353731,22.347446,2023-07-24 09:00:00,22.357414375
1,24/07/2023,09:10:00,-18.918131,-48.230484,56.202019,23.662643,22.302553,22.302494,22.302492,22.302532,22.302584,22.302612,22.302633,22.302649,2023-07-24 09:10:00,22.302568625000003
1,24/07/2023,09:20:00,-18.918188,-48.230488,56.984848,23.592428,22.252785,22.288906,22.281658,22.273136,22.265593,22.260437,22.257025,22.254599,2023-07-24 09:20:00,22.266767375
1,24/07/2023,09:30:00,-18.918213,-48.230495,57.0,23.556047,22.237108,22.239994,22.239992,22.240028,22.240082,22.240112,22.239571,22.238823,2023-07-24 09:30:00,22.239463750000002
1,24/07/2023,09:40:00,-18.918192,-48.230484,57.015152,23.744944,22.184919,22.204668,22.198759,22.196365,22.191824,22.189131,22.187204,22.185957,2023-07-24 09:40:00,22.192353375
1,24/07/2023,09:50:00,-18.918213,-48.230492,56.717171,23.933338,22.183762,22.177494,22.177492,22.177528,22.177582,22.177952,22.178196,22.179092,2023-07-24 09:50:00,22.178637249999998
1,24/07/2023,10:00:00,-18.918192,-48.230492,55.21212,24.226765,22.238581,22.22369,22.23218,22.234892,22.236256,22.237064,22.2376,22.2381,2023-07-24 10:00:00,22.234795375
1,24/07/2023,10:10:00,-18.9182,-48.230465,54.829967,24.457064,22.287401,22.250864,22.259523,22.26486,22.272184,22.278223,22.282223,22.285187,2023-07-24 10:10:00,22.272558125
1,24/07/2023,10:20:00,-18.918308,-48.230473,54.217171,24.710627,22.305395,22.301588,22.302057,22.302246,22.30237,22.302443,22.302633,22.304092,2023-07-24 10:20:00,22.302853000000002
1,24/07/2023,10:30:00,-18.918188,-48.230469,54.080807,24.858063,22.353796,22.318798,22.326797,22.335066,22.342125,22.346821,22.34993,22.352142,2023-07-24 10:30:00,22.340684375000002
1,24/07/2023,10:40:00,-18.918173,-48.230495,53.535355,24.999495,22.380941,22.364994,22.364992,22.365032,22.365295,22.366468,22.369215,22.37466,2023-07-24 10:40:00,22.368949625000003
1,24/07/2023,10:50:00,-18.918173,-48.230495,52.81818,25.154041,22.427134,22.422058,22.424889,22.425819,22.426308,22.426596,22.426788,22.426926,2023-07-24 10:50:00,22.425814749999997
1,24/07/2023,11:00:00,-18.918213,-48.23048,51.979797,25.251991,22.481636,22.441986,22.456572,22.466915,22.472864,22.476393,22.478731,22.480394,2023-07-24 11:00:00,22.469436375
1,24/07/2023,11:10:00,-18.91818,-48.230492,51.055557,25.404039,22.531826,22.489994,22.491728,22.500305,22.510704,22.519075,22.524761,22.528805,2023-07-24 11:10:00,22.512149750000003
1,24/07/2023,11:20:00,-18.918188,-48.230499,50.89394,25.659111,22.587488,22.552494,22.552925,22.554247,22.560026,22.570738,22.578114,22.583479,2023-07-24 11:20:00,22.567438875000004
1,24/07/2023,11:30:00,-18.918194,-48.230484,50.055557,25.882847,22.645359,22.614994,22.614992,22.615034,22.618698,22.626463,22.63442,22.64068,2023-07-24 11:30:00,22.62633
1,24/07/2023,11:40:00,-18.91818,-48.230511,50.161617,25.981316,22.683447,22.677494,22.677492,22.677534,22.677586,22.677616,22.677776,22.679214,2023-07-24 11:40:00,22.678519875
1,24/07/2023,11:50:00,-18.91818,-48.230492,50.363636,25.805056,22.737635,22.720066,22.729576,22.733185,22.734983,22.73605,22.736757,22.737259,2023-07-24 11:50:00,22.733188875
1,24/07/2023,12:00:00,-18.918188,-48.23048,50.237373,25.793928,22.773304,22.739994,22.740425,22.741175,22.746462,22.755697,22.763361,22.769051,2023-07-24 12:00:00,22.753683624999997
1,24/07/2023,12:10:00,-18.918213,-48.230511,50.323231,25.781656,22.805712,22.801588,22.802057,22.80225,22.802374,22.802446,22.802494,22.802891,2023-07-24 12:10:00,22.8027265
1,24/07/2023,12:20:00,-18.91823,-48.230518,50.427608,25.899817,22.860636,22.832386,22.846764,22.852764,22.855946,22.857832,22.859083,22.859972,2023-07-24 12:20:00,22.853172875
1,24/07/2023,12:30:00,-18.91818,-48.230473,50.345119,25.963465,22.897884,22.864994,22.865425,22.865892,22.870188,22.87985,22.887798,22.89357,2023-07-24 12:30:00,22.878200125000003
1,24/07/2023,12:40:00,-18.918215,-48.230503,49.858585,26.090746,22.935972,22.926588,22.927057,22.92725,22.927374,22.927446,22.927917,22.931021,2023-07-24 12:40:00,22.928828125000003
1,24/07/2023,12:50:00,-18.9182,-48.230495,49.68182,26.167152,22.989319,22.981842,22.986086,22.987467,22.988173,22.98859,22.988869,22.989065,2023-07-24 12:50:00,22.987426375
1,24/07/2023,13:00:00,-18.918207,-48.230476,49.838383,26.309576,23.042034,22.996334,23.011694,23.024,23.031116,23.035511,23.03842,23.040489,2023-07-24 13:00:00,23.027449750000002
1,24/07/2023,13:10:00,-18.918205,-48.230511,49.717171,26.395954,23.083597,23.052494,23.052925,23.052824,23.055351,23.064304,23.072908,23.079025,2023-07-24 13:10:00,23.0641785
1,24/07/2023,13:20:00,-18.918232,-48.230503,46.565655,26.858547,23.165562,23.117712,23.123672,23.138155,23.148251,23.154243,23.158213,23.161394,2023-07-24 13:20:00,23.14590025
1,24/07/2023,13:30:00,-18.918272,-48.230473,45.035355,27.131294,23.256155,23.21916,23.229576,23.233189,23.234985,23.236053,23.240982,23.249424,2023-07-24 13:30:00,23.2374405
1,24/07/2023,13:40:00,-18.918221,-48.230511,43.373737,27.448486,23.337805,23.302492,23.302492,23.302826,23.31003,23.320911,23.328398,23.333721,2023-07-24 13:40:00,23.317334374999998
1,24/07/2023,13:50:00,-18.918219,-48.230492,42.525253,27.714649,23.435659,23.375862,23.394072,23.405565,23.411221,23.414576,23.41905,23.427773,2023-07-24 13:50:00,23.410472249999998
1,24/07/2023,14:00:00,-18.918217,-48.230476,41.333332,27.85607,23.524885,23.489992,23.489992,23.490612,23.496893,23.507902,23.515476,23.520859,2023-07-24 14:00:00,23.504576375
1,24/07/2023,14:10:00,-18.918213,-48.230492,41.449493,27.953543,23.616005,23.565174,23.589819,23.59849,23.602762,23.605297,23.606976,23.609493,2023-07-24 14:10:00,23.599252
1,24/07/2023,14:20:00,-18.918184,-48.230488,40.878788,27.991428,23.695551,23.673868,23.675756,23.676401,23.676741,23.67762,23.681581,23.689095,2023-07-24 14:20:00,23.680826624999998
1,24/07/2023,14:30:00,-18.918159,-48.230553,41.075756,27.862644,23.761734,23.739086,23.739557,23.739758,23.73988,23.742153,23.748446,23.755808,2023-07-24 14:30:00,23.74580275
1,24/07/2023,14:40:00,-18.91818,-48.230484,40.994949,27.65555,23.821497,23.801586,23.802057,23.802258,23.80238,23.80262,23.807707,23.815178,2023-07-24 14:40:00,23.806910374999998
1,24/07/2023,14:50:00,-18.9182,-48.230457,39.656567,27.855064,23.888733,23.864086,23.864557,23.864759,23.864882,23.868,23.875698,23.883097,2023-07-24 14:50:00,23.871726499999998
1,24/07/2023,15:00:00,-18.918232,-48.230503,40.979797,28.092924,23.963333,23.926586,23.927057,23.928686,23.936522,23.94693,23.954245,23.959446,2023-07-24 15:00:00,23.942850625
1,24/07/2023,15:10:00,-18.9182,-48.230492,41.242424,28.135328,24.037512,23.990898,23.996502,24.011734,24.021769,24.028061,24.032228,24.035192,2023-07-24 15:10:00,24.019237
1,24/07/2023,15:20:00,-18.918175,-48.23048,40.782829,28.169676,24.104853,24.063362,24.075495,24.087648,24.094259,24.098522,24.101345,24.103352,2023-07-24 15:20:00,24.091104500000004
1,24/07/2023,15:30:00,-18.918196,-48.230488,40.419193,28.080309,24.157885,24.114992,24.117596,24.125607,24.137629,24.145781,24.151178,24.155016,2023-07-24 15:30:00,24.1382105
1,24/07/2023,15:40:00,-18.918188,-48.230503,40.525253,28.259588,24.216911,24.177492,24.177492,24.180115,24.193113,24.20269,24.209032,24.213541,2023-07-24 15:40:00,24.196298249999998
1,24/07/2023,15:50:00,-18.918184,-48.23048,40.232323,28.455036,24.285515,24.239992,24.243898,24.256313,24.267944,24.275015,24.279697,24.283026,2023-07-24 15:50:00,24.266425
1,24/07/2023,16:00:00,-18.918224,-48.230492,40.686871,28.447466,24.346016,24.302492,24.303795,24.314819,24.326616,24.334297,24.339523,24.343239,2023-07-24 16:00:00,24.326349625000002
1,24/07/2023,16:10:00,-18.918224,-48.230488,40.505051,28.282812,24.383789,24.364992,24.364992,24.365047,24.365307,24.366648,24.371477,24.37756,2023-07-24 16:10:00,24.3699765
1,24/07/2023,16:20:00,-18.918243,-48.230537,41.303032,28.086355,24.427139,24.422962,24.425322,24.426123,24.426533,24.426777,24.426939,24.427053,2023-07-24 16:20:00,24.426105999999997
1,24/07/2023,16:30:00,-18.918186,-48.230503,41.479797,27.977262,24.436609,24.427492,24.427492,24.427549,24.428234,24.429148,24.431162,24.432112,2023-07-24 16:30:00,24.42997475
1,24/07/2023,16:40:00,-18.918234,-48.230515,41.964645,27.962627,24.486483,24.46463,24.4748,24.480061,24.482656,24.484196,24.485216,24.485941,2023-07-24 16:40:00,24.480497874999998
1,24/07/2023,16:50:00,-18.918188,-48.230495,42.722221,27.977312,24.500898,24.489992,24.489992,24.490049,24.490097,24.490631,24.494083,24.496778,2023-07-24 16:50:00,24.492815
1,24/07/2023,17:00:00,-18.91818,-48.23048,42.924244,28.338877,24.554138,24.546152,24.549454,24.550552,24.551109,24.551437,24.551657,24.552053,2023-07-24 17:00:00,24.550819
1,24/07/2023,17:10:00,-18.918207,-48.230469,44.510101,28.377779,24.610746,24.582384,24.596764,24.603064,24.606169,24.608009,24.60923,24.610098,2023-07-24 17:10:00,24.603308000000002
1,24/07/2023,17:20:00,-18.918163,-48.23048,45.126263,28.283325,24.654728,24.614992,24.616728,24.623039,24.631466,24.640699,24.646955,24.651403,2023-07-24 17:20:00,24.63500125
1,24/07/2023,17:30:00,-18.91819,-48.230465,45.621212,28.031305,24.677456,24.67568,24.676624,24.676981,24.677174,24.677288,24.677362,24.677416,2023-07-24 17:30:00,24.676997625
1,24/07/2023,17:40:00,-18.918173,-48.230469,45.888889,27.846975,24.691662,24.677492,24.677925,24.678122,24.679087,24.681013,24.684401,24.687532,2023-07-24 17:40:00,24.68215425
1,24/07/2023,17:50:00,-18.918209,-48.230469,46.161617,27.681835,24.7348,24.71463,24.723499,24.727779,24.730106,24.731657,24.733107,24.734016,2023-07-24 17:50:00,24.728699249999995
1,24/07/2023,18:00:00,-18.918196,-48.230488,46.530304,27.632807,24.739851,24.737274,24.738689,24.739195,24.73946,24.739618,24.739721,24.739796,2023-07-24 18:00:00,24.739200500000003
1,24/07/2023,18:10:00,-18.91819,-48.23048,46.888889,27.505568,24.740061,24.739086,24.739557,24.739767,24.739885,24.739956,24.740004,24.740036,2023-07-24 18:10:00,24.739794
